362;2014-02-01 00:06:36.253219+01;POINT(41.9109197297652 12.4772874722255)
105;2014-02-01 00:06:36.53921+01;POINT(41.8961298138487 12.4763522834477)
188;2014-02-01 00:06:36.919361+01;POINT(41.9037712130402 12.4933240825125)
318;2014-02-01 00:06:37.355339+01;POINT(41.8867604080046 12.4721911167291)
321;2014-02-01 00:06:38.07871+01;POINT(41.89703676 12.47094024)
295;2014-02-01 00:06:38.428864+01;POINT(41.8959653047947 12.4769391567486)
317;2014-02-01 00:06:38.487874+01;POINT(41.9003673754406 12.4732011177171)
368;2014-02-01 00:06:38.908225+01;POINT(41.9048266666667 12.4828833333333)
197;2014-02-01 00:06:39.200796+01;POINT(41.894398325812 12.4809812809171)
259;2014-02-01 00:06:39.297905+01;POINT(41.8655263737999 12.5846300058093)
135;2014-02-01 00:06:39.318338+01;POINT(41.9228802485815 12.5024685687793)
331;2014-02-01 00:06:39.338071+01;POINT(41.9092065654695 12.4576998129487)
232;2014-02-01 00:06:39.536138+01;POINT(41.9048039048055 12.4776626620086)
298;2014-02-01 00:06:39.727882+01;POINT(41.905361157842 12.480875691399)
2;2014-02-01 00:06:40.148938+01;POINT(41.9092943922597 12.5085923900934)
248;2014-02-01 00:06:40.716274+01;POINT(41.8906035738669 12.4936839255216)
104;2014-02-01 00:06:40.89077+01;POINT(41.8047914119292 12.225591285521)
132;2014-02-01 00:06:41.027474+01;POINT(41.8785424276251 12.4792650511246)
357;2014-02-01 00:06:41.356186+01;POINT(41.8640192740815 12.469530002998)
315;2014-02-01 00:06:41.422569+01;POINT(41.8919547767129 12.4745575482714)
281;2014-02-01 00:06:41.879887+01;POINT(41.9004168972553 12.4725981762656)
224;2014-02-01 00:06:41.987827+01;POINT(41.95629275 12.48370675)
341;2014-02-01 00:06:42.139778+01;POINT(41.8974451542192 12.4705022325151)
79;2014-02-01 00:06:42.225918+01;POINT(41.87626593 12.45392463)
178;2014-02-01 00:06:42.407006+01;POINT(41.9087465256176 12.4677001569813)
37;2014-02-01 00:06:42.59377+01;POINT(41.8897900526089 12.4744510090468)
352;2014-02-01 00:06:42.79642+01;POINT(41.8979880586267 12.4674190487713)
257;2014-02-01 00:06:42.91906+01;POINT(41.9031662333412 12.4862544045253)
291;2014-02-01 00:06:43.015218+01;POINT(41.8474394005347 12.480572825204)
365;2014-02-01 00:06:43.16348+01;POINT(41.8882391575448 12.5002926688346)
61;2014-02-01 00:06:43.648588+01;POINT(41.900455 12.4730216666667)
228;2014-02-01 00:06:43.849572+01;POINT(41.8960626224325 12.4683290687148)
53;2014-02-01 00:06:44.922712+01;POINT(41.8945469664862 12.4849564065624)
156;2014-02-01 00:06:45.682053+01;POINT(41.8803491669139 12.5079575195641)
89;2014-02-01 00:06:45.997976+01;POINT(41.7981545290448 12.539180577343)
187;2014-02-01 00:06:46.097262+01;POINT(41.90226 12.47162)
174;2014-02-01 00:06:46.214751+01;POINT(41.8897066930084 12.4744360796638)
297;2014-02-01 00:06:46.459717+01;POINT(41.897070469931 12.4729189648456)
58;2014-02-01 00:06:46.647096+01;POINT(41.9030392807593 12.486041602545)
191;2014-02-01 00:06:47.284979+01;POINT(41.8536140416339 12.5681617205858)
343;2014-02-01 00:06:47.591764+01;POINT(41.890709620254 12.4713158955643)
361;2014-02-01 00:06:48.246605+01;POINT(41.9074995489791 12.489805854857)
122;2014-02-01 00:06:49.030019+01;POINT(41.9071117471094 12.4939054176938)
234;2014-02-01 00:06:49.395086+01;POINT(41.9027713699082 12.4853372682666)
351;2014-02-01 00:06:49.42357+01;POINT(41.9063619588431 12.4815740491224)
59;2014-02-01 00:06:49.801773+01;POINT(41.9044866247553 12.4789773046925)
260;2014-02-01 00:06:50.465956+01;POINT(41.882495309187 12.4684744362098)
362;2014-02-01 00:06:50.495069+01;POINT(41.9111004497013 12.475894015766)
94;2014-02-01 00:06:50.974544+01;POINT(41.9221183314121 12.483436837653)
172;2014-02-01 00:06:51.010491+01;POINT(41.9075129223836 12.4902355009812)
196;2014-02-01 00:06:51.071059+01;POINT(41.8923674904967 12.469939408696)
188;2014-02-01 00:06:51.887472+01;POINT(41.9024421257889 12.4914471310798)
318;2014-02-01 00:06:52.674633+01;POINT(41.8870573951542 12.4726374261168)
311;2014-02-01 00:06:52.975117+01;POINT(41.9023302837562 12.4798491294979)
321;2014-02-01 00:06:53.001585+01;POINT(41.89784179 12.46892891)
317;2014-02-01 00:06:53.474419+01;POINT(41.9003673754406 12.4732011177171)
105;2014-02-01 00:06:53.712094+01;POINT(41.8959026677056 12.4782598503839)
295;2014-02-01 00:06:53.844607+01;POINT(41.8959653047947 12.4769391567486)
368;2014-02-01 00:06:53.885137+01;POINT(41.9048266666667 12.4828833333333)
197;2014-02-01 00:06:54.242602+01;POINT(41.894398325812 12.4809812809171)
259;2014-02-01 00:06:54.63148+01;POINT(41.8653622366425 12.5820576684319)
135;2014-02-01 00:06:54.655827+01;POINT(41.9228802485815 12.5024685687793)
315;2014-02-01 00:06:54.949037+01;POINT(41.8919547767129 12.4745575482714)
331;2014-02-01 00:06:55.269306+01;POINT(41.9092065654695 12.4576998129487)
104;2014-02-01 00:06:55.52894+01;POINT(41.805208154505 12.2249589322481)
232;2014-02-01 00:06:55.679464+01;POINT(41.9044824122703 12.4790143232572)
248;2014-02-01 00:06:55.708408+01;POINT(41.8905218099372 12.4939443196197)
298;2014-02-01 00:06:55.897409+01;POINT(41.90587119665 12.481877496466)
357;2014-02-01 00:06:56.374359+01;POINT(41.8654129027658 12.4690953976393)
53;2014-02-01 00:06:56.829974+01;POINT(41.8952733633789 12.4837593486365)
281;2014-02-01 00:06:56.879283+01;POINT(41.9003612254485 12.4726307607879)
224;2014-02-01 00:06:57.058594+01;POINT(41.9581482 12.48625949)
79;2014-02-01 00:06:57.194348+01;POINT(41.87625022 12.45391158)
257;2014-02-01 00:06:57.284205+01;POINT(41.9031172051567 12.4861398646396)
341;2014-02-01 00:06:57.400801+01;POINT(41.8974451542192 12.4705022325151)
228;2014-02-01 00:06:57.465307+01;POINT(41.8977500261348 12.469246057067)
352;2014-02-01 00:06:57.827373+01;POINT(41.8978626234457 12.4673291947693)
37;2014-02-01 00:06:57.883905+01;POINT(41.8897900526089 12.4744510090468)
178;2014-02-01 00:06:57.891828+01;POINT(41.9074743798786 12.4684877514959)
291;2014-02-01 00:06:57.998408+01;POINT(41.8464818056163 12.4792001534649)
365;2014-02-01 00:06:58.428213+01;POINT(41.8878122349034 12.5015907655724)
132;2014-02-01 00:06:58.472308+01;POINT(41.8785482557339 12.4792871476897)
2;2014-02-01 00:06:58.485217+01;POINT(41.9089560410178 12.5072907460271)
61;2014-02-01 00:06:58.546013+01;POINT(41.90039 12.47303)
174;2014-02-01 00:06:58.607043+01;POINT(41.8897066930084 12.4744360796638)
228;2014-02-01 00:06:58.756086+01;POINT(41.8955409266996 12.468814642353)
156;2014-02-01 00:07:00.685579+01;POINT(41.8801936786622 12.508319126502)
187;2014-02-01 00:07:01.129574+01;POINT(41.90226 12.47162)
89;2014-02-01 00:07:01.370962+01;POINT(41.7991027979204 12.5436390021477)
58;2014-02-01 00:07:01.587112+01;POINT(41.9029755890975 12.4853543331448)
343;2014-02-01 00:07:01.662385+01;POINT(41.890709620254 12.4713158955643)
191;2014-02-01 00:07:02.043892+01;POINT(41.8541110656081 12.5674184337365)
297;2014-02-01 00:07:03.801436+01;POINT(41.897070469931 12.4729189648456)
122;2014-02-01 00:07:03.867872+01;POINT(41.9065933916023 12.4926943087683)
260;2014-02-01 00:07:03.99648+01;POINT(41.8833110051243 12.4691674271355)
59;2014-02-01 00:07:04.00543+01;POINT(41.9044866247553 12.4789773046925)
351;2014-02-01 00:07:04.116326+01;POINT(41.9071960711818 12.4805123773055)
361;2014-02-01 00:07:04.4937+01;POINT(41.9075607787818 12.4891919642687)
196;2014-02-01 00:07:05.138817+01;POINT(41.8923674904967 12.469939408696)
234;2014-02-01 00:07:05.437753+01;POINT(41.9031498440731 12.4871569911764)
362;2014-02-01 00:07:05.703395+01;POINT(41.910227301129 12.4759028733366)
94;2014-02-01 00:07:06.061475+01;POINT(41.9223218198416 12.4833892581195)
172;2014-02-01 00:07:07.045042+01;POINT(41.9075129223836 12.4902355009812)
105;2014-02-01 00:07:07.377652+01;POINT(41.8953936320067 12.4795543953743)
311;2014-02-01 00:07:07.491483+01;POINT(41.9014013289532 12.4802687073998)
188;2014-02-01 00:07:07.564342+01;POINT(41.9013862986903 12.4898393533273)
321;2014-02-01 00:07:07.711509+01;POINT(41.89752897 12.46879341)
318;2014-02-01 00:07:07.955406+01;POINT(41.8876671585847 12.473067879511)
295;2014-02-01 00:07:08.433352+01;POINT(41.8959653047947 12.4769391567486)
317;2014-02-01 00:07:08.475867+01;POINT(41.9003673754406 12.4732011177171)
368;2014-02-01 00:07:08.869692+01;POINT(41.9048266666667 12.4828833333333)
197;2014-02-01 00:07:09.20806+01;POINT(41.894398325812 12.4809812809171)
135;2014-02-01 00:07:09.6976+01;POINT(41.9231440992507 12.501680698895)
315;2014-02-01 00:07:09.720749+01;POINT(41.8919547767129 12.4745575482714)
331;2014-02-01 00:07:09.790314+01;POINT(41.909486814402 12.4585962574929)
298;2014-02-01 00:07:09.796106+01;POINT(41.9062328338623 12.4817308969796)
259;2014-02-01 00:07:10.084751+01;POINT(41.8658285773169 12.5795841180228)
104;2014-02-01 00:07:10.506292+01;POINT(41.805042060623 12.2244259164989)
132;2014-02-01 00:07:11.026084+01;POINT(41.8797271591483 12.4784407748151)
232;2014-02-01 00:07:11.383038+01;POINT(41.9032722683645 12.479500330456)
357;2014-02-01 00:07:11.741602+01;POINT(41.8665681317636 12.4687107415814)
281;2014-02-01 00:07:11.816749+01;POINT(41.9003612254485 12.4726307607879)
53;2014-02-01 00:07:11.856438+01;POINT(41.8958179978901 12.4828613737705)
224;2014-02-01 00:07:12.068926+01;POINT(41.96022869 12.48715972)
341;2014-02-01 00:07:12.139047+01;POINT(41.8974451542192 12.4705022325151)
257;2014-02-01 00:07:12.629765+01;POINT(41.902779414489 12.4850875507924)
352;2014-02-01 00:07:12.694764+01;POINT(41.8978445185348 12.4672927334905)
178;2014-02-01 00:07:12.879201+01;POINT(41.9073971661178 12.4685882333275)
37;2014-02-01 00:07:12.889177+01;POINT(41.8897900526089 12.4744510090468)
365;2014-02-01 00:07:13.178207+01;POINT(41.8874092206219 12.5027721206808)
174;2014-02-01 00:07:13.62205+01;POINT(41.8897066930084 12.4744360796638)
61;2014-02-01 00:07:13.695068+01;POINT(41.9004316666667 12.4730416666667)
228;2014-02-01 00:07:14.055161+01;POINT(41.8955409266996 12.468814642353)
79;2014-02-01 00:07:14.770974+01;POINT(41.87625732 12.45391395)
156;2014-02-01 00:07:15.327296+01;POINT(41.880487957521 12.5086269065172)
187;2014-02-01 00:07:16.081877+01;POINT(41.90226 12.47162)
291;2014-02-01 00:07:16.238607+01;POINT(41.844842055575 12.4769816475819)
297;2014-02-01 00:07:16.357074+01;POINT(41.897070469931 12.4729189648456)
89;2014-02-01 00:07:16.421637+01;POINT(41.8000579278893 12.5480355506238)
58;2014-02-01 00:07:16.540157+01;POINT(41.9042266702214 12.4839108268243)
343;2014-02-01 00:07:16.654478+01;POINT(41.890709620254 12.4713158955643)
191;2014-02-01 00:07:17.792273+01;POINT(41.8551625620515 12.5654675665617)
248;2014-02-01 00:07:17.995719+01;POINT(41.8905218099372 12.4939443196197)
260;2014-02-01 00:07:18.380818+01;POINT(41.8833110051243 12.4691674271355)
2;2014-02-01 00:07:18.451579+01;POINT(41.9084012495061 12.5053834727815)
361;2014-02-01 00:07:18.554726+01;POINT(41.907492633909 12.4894584249705)
122;2014-02-01 00:07:18.866909+01;POINT(41.9059033619496 12.4912970227264)
351;2014-02-01 00:07:19.672266+01;POINT(41.9079252702127 12.4795669315753)
311;2014-02-01 00:07:19.743164+01;POINT(41.900221661555 12.4807637024491)
59;2014-02-01 00:07:19.753257+01;POINT(41.9028836511214 12.4744225874517)
234;2014-02-01 00:07:20.422446+01;POINT(41.9034042297894 12.4882569063134)
196;2014-02-01 00:07:20.436571+01;POINT(41.8923674904967 12.469939408696)
362;2014-02-01 00:07:20.640802+01;POINT(41.9096245700833 12.4762570485063)
172;2014-02-01 00:07:21.007632+01;POINT(41.9075129223836 12.4902355009812)
94;2014-02-01 00:07:21.11824+01;POINT(41.9227134819904 12.4832580225352)
105;2014-02-01 00:07:21.373334+01;POINT(41.8951047450812 12.4800076457868)
188;2014-02-01 00:07:21.804344+01;POINT(41.9003403859405 12.4884121944335)
318;2014-02-01 00:07:22.341933+01;POINT(41.888764324666 12.4740728938079)
321;2014-02-01 00:07:23.281528+01;POINT(41.89693437 12.46759273)
317;2014-02-01 00:07:23.457141+01;POINT(41.9003673754406 12.4732011177171)
368;2014-02-01 00:07:23.86615+01;POINT(41.9048266666667 12.4828833333333)
197;2014-02-01 00:07:24.241585+01;POINT(41.894398325812 12.4809812809171)
331;2014-02-01 00:07:24.259929+01;POINT(41.9100544787943 12.4608894623816)
259;2014-02-01 00:07:24.323047+01;POINT(41.8669138219522 12.5783443322754)
135;2014-02-01 00:07:24.501002+01;POINT(41.9244328827403 12.4989480276108)
298;2014-02-01 00:07:24.800225+01;POINT(41.9069354049861 12.4807143397629)
2;2014-02-01 00:07:24.92162+01;POINT(41.9082517964209 12.5045945080988)
232;2014-02-01 00:07:25.75663+01;POINT(41.9027637392629 12.4796959698457)
104;2014-02-01 00:07:25.907449+01;POINT(41.8048868093694 12.2235738352434)
295;2014-02-01 00:07:26.240299+01;POINT(41.8959653047947 12.4769391567486)
132;2014-02-01 00:07:26.373392+01;POINT(41.8813006475312 12.4773786492755)
357;2014-02-01 00:07:26.478263+01;POINT(41.8671616655554 12.4685509099994)
281;2014-02-01 00:07:26.833408+01;POINT(41.9003612254485 12.4726307607879)
341;2014-02-01 00:07:27.138065+01;POINT(41.8974451542192 12.4705022325151)
53;2014-02-01 00:07:27.20392+01;POINT(41.8965264734722 12.482266955017)
224;2014-02-01 00:07:27.238918+01;POINT(41.96300809 12.48894523)
248;2014-02-01 00:07:27.484473+01;POINT(41.8904271283381 12.4948212212987)
257;2014-02-01 00:07:27.949072+01;POINT(41.902691080599 12.4846616397919)
291;2014-02-01 00:07:28.071745+01;POINT(41.8427993214092 12.4753767916044)
281;2014-02-01 00:07:28.127359+01;POINT(41.8986190211115 12.5148343001621)
37;2014-02-01 00:07:28.165147+01;POINT(41.8897900526089 12.4744510090468)
79;2014-02-01 00:07:28.27426+01;POINT(41.87625724 12.45391213)
352;2014-02-01 00:07:28.308245+01;POINT(41.8978445185348 12.4672927334905)
174;2014-02-01 00:07:28.320776+01;POINT(41.8897066930084 12.4744360796638)
343;2014-02-01 00:07:28.399694+01;POINT(41.8922020818729 12.4699040442201)
365;2014-02-01 00:07:28.41922+01;POINT(41.8871789636345 12.5038224040904)
61;2014-02-01 00:07:28.65537+01;POINT(41.9004366666667 12.4730333333333)
178;2014-02-01 00:07:28.697696+01;POINT(41.9060580437459 12.4692732168395)
228;2014-02-01 00:07:29.154113+01;POINT(41.8955409266996 12.468814642353)
281;2014-02-01 00:07:30.443101+01;POINT(41.9003612254485 12.4726307607879)
156;2014-02-01 00:07:30.678901+01;POINT(41.8805494855316 12.5086092278831)
187;2014-02-01 00:07:30.82331+01;POINT(41.9016333333333 12.4719033333333)
297;2014-02-01 00:07:31.058111+01;POINT(41.897070469931 12.4729189648456)
58;2014-02-01 00:07:31.540523+01;POINT(41.9048670329135 12.4831912122277)
315;2014-02-01 00:07:31.604856+01;POINT(41.8917055761041 12.4735429777442)
343;2014-02-01 00:07:31.622224+01;POINT(41.890709620254 12.4713158955643)
89;2014-02-01 00:07:31.711621+01;POINT(41.801294554713 12.5523802735907)
191;2014-02-01 00:07:31.719045+01;POINT(41.8562674620168 12.5634561104754)
361;2014-02-01 00:07:32.798528+01;POINT(41.9077488267794 12.4891657289118)
260;2014-02-01 00:07:33.348946+01;POINT(41.8833110051243 12.4691674271355)
122;2014-02-01 00:07:33.817956+01;POINT(41.9059033619496 12.4912970227264)
59;2014-02-01 00:07:34.112509+01;POINT(41.9020326207305 12.4724085289871)
351;2014-02-01 00:07:34.127395+01;POINT(41.9080918510593 12.4793587307856)
234;2014-02-01 00:07:34.378608+01;POINT(41.9027167075043 12.4891820745552)
311;2014-02-01 00:07:34.441234+01;POINT(41.8990601158764 12.4812862867661)
362;2014-02-01 00:07:34.816649+01;POINT(41.9079191524466 12.4760640483543)
196;2014-02-01 00:07:35.146513+01;POINT(41.8923674904967 12.469939408696)
94;2014-02-01 00:07:35.666936+01;POINT(41.9227519071851 12.4832485928738)
172;2014-02-01 00:07:36.035556+01;POINT(41.9075129223836 12.4902355009812)
105;2014-02-01 00:07:36.04503+01;POINT(41.8945173753593 12.4811803453961)
188;2014-02-01 00:07:36.443387+01;POINT(41.8990693752864 12.4868219568718)
58;2014-02-01 00:07:37.574687+01;POINT(41.904875570127 12.4831379169179)
321;2014-02-01 00:07:38.029539+01;POINT(41.89630036 12.46790165)
318;2014-02-01 00:07:38.699612+01;POINT(41.8900194681182 12.4743622896364)
295;2014-02-01 00:07:38.932302+01;POINT(41.8959653047947 12.4769391567486)
317;2014-02-01 00:07:38.965611+01;POINT(41.9003546655112 12.4733929973663)
368;2014-02-01 00:07:39.062256+01;POINT(41.9048266666667 12.4828833333333)
197;2014-02-01 00:07:39.20202+01;POINT(41.894398325812 12.4809812809171)
259;2014-02-01 00:07:39.34428+01;POINT(41.8676778975509 12.5780342228989)
135;2014-02-01 00:07:39.371297+01;POINT(41.9252547138533 12.4969207505729)
232;2014-02-01 00:07:39.463774+01;POINT(41.9021775746444 12.4799285303434)
2;2014-02-01 00:07:39.857272+01;POINT(41.9082517964209 12.5045945080988)
331;2014-02-01 00:07:39.99797+01;POINT(41.9101918581873 12.4614517204463)
298;2014-02-01 00:07:40.443072+01;POINT(41.9077609386295 12.4797163903713)
132;2014-02-01 00:07:40.73891+01;POINT(41.8823131496457 12.476660510488)
248;2014-02-01 00:07:40.761533+01;POINT(41.8900864927232 12.4967362235398)
104;2014-02-01 00:07:40.887843+01;POINT(41.8047033716021 12.2226459194965)
315;2014-02-01 00:07:41.050343+01;POINT(41.8922698199385 12.4718964182982)
357;2014-02-01 00:07:41.358606+01;POINT(41.8671616655554 12.4685509099994)
281;2014-02-01 00:07:41.821588+01;POINT(41.9003366443973 12.472667850036)
53;2014-02-01 00:07:41.934004+01;POINT(41.8965410179994 12.4819822283536)
224;2014-02-01 00:07:41.97125+01;POINT(41.96616977 12.49027959)
79;2014-02-01 00:07:42.239083+01;POINT(41.87625675 12.45391023)
257;2014-02-01 00:07:42.289008+01;POINT(41.9022767729043 12.4830250831803)
37;2014-02-01 00:07:42.583887+01;POINT(41.8897900526089 12.4744510090468)
352;2014-02-01 00:07:42.773879+01;POINT(41.8978445185348 12.4672927334905)
178;2014-02-01 00:07:42.836381+01;POINT(41.9059025175683 12.4701670258019)
291;2014-02-01 00:07:43.086274+01;POINT(41.8404428954043 12.4742125128169)
365;2014-02-01 00:07:43.417062+01;POINT(41.8871219907487 12.5042233381445)
61;2014-02-01 00:07:43.458806+01;POINT(41.90043 12.47314)
174;2014-02-01 00:07:43.623149+01;POINT(41.8897016314561 12.4744259928243)
228;2014-02-01 00:07:44.028287+01;POINT(41.8955409266996 12.468814642353)
341;2014-02-01 00:07:45.10874+01;POINT(41.8969011369571 12.4723279968414)
156;2014-02-01 00:07:45.679154+01;POINT(41.8806167843753 12.5085140375908)
187;2014-02-01 00:07:45.825356+01;POINT(41.9005633333333 12.4725983333333)
89;2014-02-01 00:07:45.999472+01;POINT(41.8031851656862 12.5566487361528)
297;2014-02-01 00:07:46.058433+01;POINT(41.897070469931 12.4729189648456)
58;2014-02-01 00:07:46.563105+01;POINT(41.904875570127 12.4831379169179)
343;2014-02-01 00:07:46.658072+01;POINT(41.890709620254 12.4713158955643)
191;2014-02-01 00:07:47.038964+01;POINT(41.8565196699799 12.5630060448169)
260;2014-02-01 00:07:48.541134+01;POINT(41.883589936444 12.4694539133838)
59;2014-02-01 00:07:48.719114+01;POINT(41.9020309115916 12.4723656869031)
122;2014-02-01 00:07:48.86759+01;POINT(41.9059033619496 12.4912970227264)
351;2014-02-01 00:07:49.217984+01;POINT(41.9080918510593 12.4793587307856)
361;2014-02-01 00:07:49.911802+01;POINT(41.9078062428162 12.4892079737037)
196;2014-02-01 00:07:50.43507+01;POINT(41.8923674904967 12.469939408696)
94;2014-02-01 00:07:50.643563+01;POINT(41.9228256872556 12.4832188013149)
234;2014-02-01 00:07:50.731003+01;POINT(41.9025630995122 12.4879756562073)
362;2014-02-01 00:07:50.77619+01;POINT(41.9065566075368 12.475889780784)
172;2014-02-01 00:07:51.017871+01;POINT(41.9075129223836 12.4902355009812)
105;2014-02-01 00:07:51.565287+01;POINT(41.8943915142652 12.4821419579316)
188;2014-02-01 00:07:52.004919+01;POINT(41.8975140866408 12.486773509213)
321;2014-02-01 00:07:52.497991+01;POINT(41.89716193 12.4728207)
321;2014-02-01 00:07:53.128814+01;POINT(41.89630036 12.46790165)
318;2014-02-01 00:07:53.2294+01;POINT(41.8915208972522 12.4746507716425)
317;2014-02-01 00:07:53.503745+01;POINT(41.9003545231445 12.4734046268959)
295;2014-02-01 00:07:53.792478+01;POINT(41.8959649331718 12.4769550956179)
368;2014-02-01 00:07:53.903471+01;POINT(41.9048266666667 12.4828833333333)
197;2014-02-01 00:07:54.210121+01;POINT(41.894398325812 12.4809812809171)
259;2014-02-01 00:07:54.296151+01;POINT(41.8682509288178 12.5796803007126)
331;2014-02-01 00:07:54.787388+01;POINT(41.9101918581873 12.4614517204463)
315;2014-02-01 00:07:54.950055+01;POINT(41.8928688284033 12.4711624462528)
2;2014-02-01 00:07:55.130257+01;POINT(41.9082517964209 12.5045945080988)
135;2014-02-01 00:07:55.139357+01;POINT(41.9245536789698 12.4952942458482)
311;2014-02-01 00:07:55.184468+01;POINT(41.897769245941 12.4817928279955)
232;2014-02-01 00:07:55.534811+01;POINT(41.901615908729 12.4805746760463)
104;2014-02-01 00:07:55.541411+01;POINT(41.804415412173 12.2213403883031)
132;2014-02-01 00:07:55.703463+01;POINT(41.8823131496457 12.476660510488)
248;2014-02-01 00:07:56.185408+01;POINT(41.8898012205901 12.4983828161954)
224;2014-02-01 00:07:57.209893+01;POINT(41.96937419 12.49162419)
298;2014-02-01 00:07:57.295552+01;POINT(41.9081575283781 12.4791337642819)
79;2014-02-01 00:07:57.443122+01;POINT(41.87625697 12.4539096)
352;2014-02-01 00:07:57.830971+01;POINT(41.8978445185348 12.4672927334905)
37;2014-02-01 00:07:57.882894+01;POINT(41.8897900526089 12.4744510090468)
257;2014-02-01 00:07:57.918186+01;POINT(41.9019408076601 12.4816196863078)
281;2014-02-01 00:07:58.061996+01;POINT(41.9002835273297 12.4727381116346)
341;2014-02-01 00:07:58.1538+01;POINT(41.8968155524595 12.4726730537592)
174;2014-02-01 00:07:58.330545+01;POINT(41.8897121382862 12.4743009974079)
365;2014-02-01 00:07:58.425836+01;POINT(41.8871219907487 12.5042233381445)
61;2014-02-01 00:07:58.448618+01;POINT(41.90043 12.47314)
351;2014-02-01 00:07:58.536462+01;POINT(41.903847619971 12.4884492405486)
53;2014-02-01 00:07:58.672399+01;POINT(41.8965394473678 12.4817107970066)
291;2014-02-01 00:07:59.81372+01;POINT(41.8386132573077 12.4732571917297)
228;2014-02-01 00:08:00.095629+01;POINT(41.8955409266996 12.468814642353)
187;2014-02-01 00:08:00.816463+01;POINT(41.9004666666667 12.4736883333333)
156;2014-02-01 00:08:00.946977+01;POINT(41.88171496649 12.5080704139545)
297;2014-02-01 00:08:01.349058+01;POINT(41.897070469931 12.4729189648456)
58;2014-02-01 00:08:01.978631+01;POINT(41.9048911622009 12.483023717185)
291;2014-02-01 00:08:02.124526+01;POINT(41.8380794249298 12.472977656163)
291;2014-02-01 00:08:02.125999+01;POINT(41.8380794249298 12.472977656163)
191;2014-02-01 00:08:02.137193+01;POINT(41.8569789575373 12.5621573747481)
260;2014-02-01 00:08:03.035551+01;POINT(41.8847187640915 12.4704747598639)
361;2014-02-01 00:08:03.707934+01;POINT(41.9076078850776 12.4897880852222)
351;2014-02-01 00:08:04.08891+01;POINT(41.9080918510593 12.4793587307856)
122;2014-02-01 00:08:04.282486+01;POINT(41.9059033619496 12.4912970227264)
59;2014-02-01 00:08:04.671595+01;POINT(41.9019107560427 12.4720506279059)
291;2014-02-01 00:08:04.895649+01;POINT(41.8375993773812 12.4727215136793)
196;2014-02-01 00:08:05.128925+01;POINT(41.8923674904967 12.469939408696)
311;2014-02-01 00:08:05.601686+01;POINT(41.8967041811018 12.4820856167209)
94;2014-02-01 00:08:06.070284+01;POINT(41.9228256872556 12.4832188013149)
105;2014-02-01 00:08:06.202081+01;POINT(41.8955840923519 12.4825247104188)
172;2014-02-01 00:08:06.557119+01;POINT(41.9075129223836 12.4902355009812)
318;2014-02-01 00:08:07.46665+01;POINT(41.8918856851944 12.4727263401369)
343;2014-02-01 00:08:07.534596+01;POINT(41.890709620254 12.4713158955643)
234;2014-02-01 00:08:07.692389+01;POINT(41.9024539089326 12.4873342049903)
321;2014-02-01 00:08:08.361588+01;POINT(41.89630036 12.46790165)
317;2014-02-01 00:08:08.738885+01;POINT(41.9003545231445 12.4734046268959)
357;2014-02-01 00:08:08.834874+01;POINT(41.8671616655554 12.4685509099994)
188;2014-02-01 00:08:09.088608+01;POINT(41.8964091176408 12.4865931335193)
298;2014-02-01 00:08:09.145244+01;POINT(41.9090252649039 12.4781594518572)
368;2014-02-01 00:08:09.213255+01;POINT(41.9048266666667 12.4828833333333)
197;2014-02-01 00:08:09.244703+01;POINT(41.894398325812 12.4809812809171)
135;2014-02-01 00:08:09.337434+01;POINT(41.9229254353876 12.4934868229871)
315;2014-02-01 00:08:09.6559+01;POINT(41.8939193014474 12.4698047534558)
357;2014-02-01 00:08:09.758738+01;POINT(41.86801605541 12.4684600974109)
357;2014-02-01 00:08:09.759311+01;POINT(41.86801605541 12.4684600974109)
331;2014-02-01 00:08:09.794514+01;POINT(41.9101918581873 12.4614517204463)
232;2014-02-01 00:08:09.966844+01;POINT(41.9019041128163 12.4819860382623)
104;2014-02-01 00:08:10.912103+01;POINT(41.8041826111101 12.2202617025725)
132;2014-02-01 00:08:11.044416+01;POINT(41.8823131496457 12.476660510488)
295;2014-02-01 00:08:11.208807+01;POINT(41.8959649331718 12.4769550956179)
248;2014-02-01 00:08:11.444528+01;POINT(41.889323151235 12.5005788346982)
2;2014-02-01 00:08:11.459053+01;POINT(41.9082969293713 12.5042901120846)
362;2014-02-01 00:08:11.547412+01;POINT(41.906186321425 12.4771364390631)
53;2014-02-01 00:08:11.827099+01;POINT(41.8961923619504 12.4799695452236)
357;2014-02-01 00:08:11.875514+01;POINT(41.8689436427759 12.4682289066779)
281;2014-02-01 00:08:11.994527+01;POINT(41.9002537072741 12.4726833106696)
224;2014-02-01 00:08:12.054271+01;POINT(41.9717031 12.49216607)
341;2014-02-01 00:08:12.399405+01;POINT(41.8966574266707 12.473200082929)
259;2014-02-01 00:08:12.412785+01;POINT(41.8689079612143 12.5808301669433)
257;2014-02-01 00:08:12.643278+01;POINT(41.9021461794712 12.4812579877653)
37;2014-02-01 00:08:12.89262+01;POINT(41.8897900526089 12.4744510090468)
352;2014-02-01 00:08:13.097953+01;POINT(41.8978445185348 12.4672927334905)
58;2014-02-01 00:08:13.120628+01;POINT(41.9048734308268 12.4830227735333)
61;2014-02-01 00:08:13.438932+01;POINT(41.90043 12.47314)
174;2014-02-01 00:08:13.48767+01;POINT(41.8899161956864 12.4743005214525)
